anfitrión/a,tiempo_respuesta,es_superhost,ciudad,pais,latitud,longitud,tipo_propiedad,capacidad,puntaje_promedio_comunicación,puntaje_promedio_localización,servicio_tv_cable,servicio_aire_acondicionado
83262781,dentro de algunas horas,0,Paris,France,48.85251,2.40717,apartamento completo,4,10,10,0,0
264598954,dentro de una hora,1,Mexico City,Mexico,19.41693,-99.15459,apartamento completo,3,10,9,0,0
59487,dentro de algunos días o más,0,Paris,France,48.88819,2.33426,apartamento completo,2,10,10,0,0
81262775,dentro de un día,0,Istanbul,Turkey,41.10396,29.042,apartamento completo,3,10,9,0,0
11148031,dentro de una hora,1,Rio de Janeiro,Brazil,-22.98421,-43.19926,departamento con servicios completo,4,10,10,1,1
100672521,dentro de una hora,0,New York,United States,40.71396,-73.98991,pieza privada en departamento,2,9,10,0,1
599925,dentro de algunas horas,0,Rome,Italy,41.88724,12.5066,apartamento completo,2,10,10,0,1
54404581,dentro de una hora,1,Mexico City,Mexico,19.41914,-99.15772,estudio completo,2,10,10,0,0
75216904,dentro de algunas horas,0,Bangkok,Thailand,13.7607,100.54435,apartamento completo,6,9,9,0,1
56456071,dentro de algunas horas,0,Sydney,Australia,-33.79461,151.19721,pieza privada en casa,2,9,10,0,0
39526399,dentro de un día,0,Bangkok,Thailand,13.84569,100.56431,pieza privada en casa,4,10,10,0,1
9277191,dentro de algunas horas,1,Paris,France,48.8433,2.35552,apartamento completo,2,10,10,1,0
137132393,dentro de una hora,1,Mexico City,Mexico,19.41852,-99.21642,apartamento completo,6,10,10,0,0
195677793,dentro de un día,0,Rome,Italy,41.7271,12.36403,pieza privada en casa,2,10,9,0,1
215991934,dentro de una hora,0,Cape Town,South Africa,-33.9257,18.37843,condominio completo,4,10,10,1,1
2094437,dentro de una hora,0,Rome,Italy,41.86943,12.45002,pieza privada en departamento,2,10,9,0,0
1322370,dentro de algunas horas,0,Paris,France,48.8729,2.33979,apartamento completo,10,10,10,0,1
222538924,dentro de una hora,1,Cape Town,South Africa,-33.91754,18.42542,apartamento completo,2,9,10,0,1
2293050,dentro de una hora,1,New York,United States,40.67652,-73.9614,apartamento completo,2,10,10,0,1
39908383,dentro de una hora,1,Rome,Italy,41.90447,12.48766,apartamento completo,4,10,10,0,1
23488225,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.96623,-43.33598,condominio completo,3,10,10,0,1
304242632,dentro de algunos días o más,0,Cape Town,South Africa,-33.9115,18.68231,apartamento completo,2,10,10,0,1
43308319,dentro de una hora,1,Rio de Janeiro,Brazil,-22.97397,-43.38951,apartamento completo,7,10,9,1,1
7755840,dentro de un día,0,Paris,France,48.86679,2.36795,apartamento completo,1,10,10,0,0
176362944,dentro de una hora,0,Mexico City,Mexico,19.42395,-99.15656,pieza privada en departamento,2,10,10,0,0
260046146,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.92029,-43.21662,pieza privada en departamento,2,10,10,0,0
5862587,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98471,-43.21454,apartamento completo,6,10,10,1,1
33177961,dentro de una hora,0,Paris,France,48.86774,2.39407,apartamento completo,6,10,10,1,0
262838792,dentro de una hora,0,Mexico City,Mexico,19.39873,-99.1719,pieza privada en departamento,1,10,10,0,0
35983559,dentro de una hora,1,New York,United States,40.63913,-73.94997,casa completa,8,10,9,1,1
8015823,dentro de algunas horas,0,Mexico City,Mexico,19.409,-99.16933,pieza privada en departamento,2,10,10,0,0
221385660,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98232,-43.19095,apartamento completo,4,9,10,0,1
12183101,dentro de una hora,1,Rio de Janeiro,Brazil,-22.98345,-43.20843,apartamento completo,7,10,10,1,1
154923996,dentro de una hora,0,Paris,France,48.8554,2.34596,apartamento completo,6,9,10,0,0
7729316,dentro de una hora,1,Mexico City,Mexico,19.4171,-99.1725,apartamento completo,4,10,10,1,0
56333610,dentro de una hora,0,Paris,France,48.869,2.35468,apartamento completo,14,9,10,0,0
211773688,dentro de una hora,1,Mexico City,Mexico,19.38016,-99.17289,apartamento completo,3,10,10,1,0
2333952,dentro de un día,0,Mexico City,Mexico,19.30607,-99.19577,pieza privada en casa,2,10,10,0,0
111575035,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.96317,-43.16748,pieza privada en departamento,2,9,10,1,1
25970549,dentro de algunas horas,0,New York,United States,40.70946,-73.96285,apartamento completo,6,10,10,0,1
11712421,dentro de un día,1,Sydney,Australia,-34.02707,151.11045,pieza privada en casa,1,10,9,0,0
13059915,dentro de una hora,1,Rio de Janeiro,Brazil,-22.96274,-43.17551,apartamento completo,3,10,10,0,1
17466323,dentro de una hora,1,Rome,Italy,41.894,12.4787,apartamento completo,6,10,10,0,1
32525422,dentro de una hora,0,Istanbul,Turkey,41.03192,28.98251,apartamento completo,6,10,10,0,1
34738498,dentro de un día,1,Paris,France,48.85648,2.36424,apartamento completo,4,10,10,0,0
3996530,dentro de una hora,0,Paris,France,48.8502,2.37246,apartamento completo,2,10,10,0,0
15807881,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.9846,-43.19735,apartamento completo,6,10,10,0,1
83005413,dentro de un día,1,Paris,France,48.86065,2.34417,apartamento completo,5,10,10,1,0
51567288,dentro de una hora,0,Paris,France,48.86862,2.33517,apartamento completo,8,9,10,1,0
7682248,dentro de un día,0,Mexico City,Mexico,19.41029,-99.16325,casa completa,16,10,10,0,0
900700,dentro de una hora,0,Rome,Italy,41.89309,12.47399,apartamento completo,4,10,10,0,1
6053288,dentro de algunos días o más,0,Paris,France,48.87761,2.33769,apartamento completo,2,7,8,0,0
54012934,dentro de una hora,0,Mexico City,Mexico,19.441,-99.15483,apartamento completo,5,10,10,0,0
49874148,dentro de un día,1,Rio de Janeiro,Brazil,-22.95541,-43.17224,apartamento completo,4,10,10,0,1
2281290,dentro de una hora,0,Mexico City,Mexico,19.42517,-99.15929,apartamento completo,2,10,10,0,0
4583243,dentro de una hora,1,Paris,France,48.8526,2.37128,apartamento completo,3,10,10,0,0
46314231,dentro de una hora,0,Paris,France,48.83662,2.39982,condominio completo,2,10,10,0,0
52161947,dentro de una hora,0,Bangkok,Thailand,13.73664,100.55864,apartamento completo,2,10,10,0,1
266024274,dentro de una hora,0,Istanbul,Turkey,40.99466,29.02877,apartamento completo,4,10,10,0,1
160402509,dentro de un día,1,Cape Town,South Africa,-34.19652,18.37531,casa completa,6,10,10,0,0
51775175,dentro de una hora,1,Sydney,Australia,-33.82963,151.19852,apartamento completo,5,10,10,0,1
348325051,dentro de algunas horas,0,Mexico City,Mexico,19.43642,-99.1813,apartamento completo,4,10,10,1,0
15028988,dentro de una hora,1,Mexico City,Mexico,19.41831,-99.1625,apartamento completo,5,10,10,1,0
237101625,dentro de una hora,0,Bangkok,Thailand,13.6855,100.61381,apartamento completo,3,7,8,0,1
19252777,dentro de una hora,0,Mexico City,Mexico,19.42983,-99.1674,pieza privada en departamento,2,10,10,0,0
12078154,dentro de algunas horas,0,Paris,France,48.86883,2.36978,estudio completo,4,10,10,0,1
8002034,dentro de algunas horas,0,Paris,France,48.88557,2.34231,apartamento completo,4,10,10,0,0
29814819,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.98423,-43.21532,apartamento completo,4,10,10,1,1
117779016,dentro de algunos días o más,0,Hong Kong,China,22.31889,114.16979,pieza privada en departamento,2,9,10,0,1
273773801,dentro de una hora,0,Bangkok,Thailand,13.71783,100.5775,condominio completo,3,9,8,0,1
367862161,dentro de una hora,0,Istanbul,Turkey,41.11439,29.00987,apartamento completo,2,10,8,0,1
312193348,dentro de un día,0,Paris,France,48.83503,2.40135,apartamento completo,4,10,10,1,0
263456303,dentro de algunas horas,1,Rome,Italy,41.95208,12.48492,pieza privada en departamento,2,10,9,0,1
246331794,dentro de una hora,1,New York,United States,40.74905,-73.97598,apartamento completo,5,10,10,0,1
12982469,dentro de una hora,0,Paris,France,48.88619,2.29707,apartamento completo,2,9,10,0,0
24836663,dentro de una hora,1,Rio de Janeiro,Brazil,-22.9693,-43.39477,apartamento completo,6,10,10,1,1
37793043,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.96626,-43.38451,apartamento completo,4,10,10,1,1
346638859,dentro de algunas horas,0,New York,United States,40.71118,-73.96199,apartamento completo,2,9,10,0,1
224869116,dentro de una hora,0,Rome,Italy,41.89134,12.4691,apartamento completo,6,9,10,1,0
264438671,dentro de una hora,0,Paris,France,48.84581,2.37179,pieza en hotel,4,10,10,1,1
239732469,dentro de un día,0,Cape Town,South Africa,-33.84875,18.68827,casa completa,6,10,8,0,0
130970174,dentro de algunas horas,0,Rio de Janeiro,Brazil,-22.97959,-43.1915,apartamento completo,4,10,10,1,1
29127917,dentro de algunas horas,1,Sydney,Australia,-34.06067,151.1543,apartamento completo,4,10,10,0,0
19577858,dentro de un día,1,Mexico City,Mexico,19.40563,-99.17028,pieza privada en departamento,1,10,10,1,0
119203329,dentro de una hora,1,Bangkok,Thailand,13.75581,100.57512,condominio completo,5,10,10,1,1
32514063,dentro de una hora,1,Rome,Italy,41.87511,12.45822,pieza privada en departamento,2,10,9,0,1
120222263,dentro de una hora,0,Istanbul,Turkey,41.03289,28.97695,pieza en hotel,3,10,10,0,1
243070888,dentro de una hora,0,Bangkok,Thailand,13.7169,100.5677,apartamento completo,4,10,10,0,1
2119276,dentro de algunas horas,0,New York,United States,40.73948,-74.00256,apartamento completo,4,10,10,1,1
252105533,dentro de una hora,1,Istanbul,Turkey,41.05089,29.02531,casa completa,3,10,10,1,0
1225848,dentro de una hora,0,Rome,Italy,41.89043,12.46919,apartamento completo,4,10,10,0,1
91654021,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98502,-43.2018,apartamento completo,12,10,10,0,1
59772074,dentro de una hora,1,Cape Town,South Africa,-34.03768,18.43101,casa completa,8,10,8,1,0
16178315,dentro de una hora,1,Rome,Italy,41.8908,12.46732,estudio completo,2,10,10,0,1
24559181,dentro de algunas horas,1,New York,United States,40.76312,-73.96624,pieza privada en departamento,2,10,10,0,1
220450602,dentro de un día,0,Sydney,Australia,-33.88285,151.2765,apartamento completo,4,10,10,0,0
171476243,dentro de una hora,0,Rome,Italy,41.8969,12.50693,pieza privada en departamento,2,9,9,0,0
28715491,dentro de una hora,0,Mexico City,Mexico,19.42379,-99.15962,pieza privada en departamento,2,10,10,0,1
89687328,dentro de una hora,0,Rio de Janeiro,Brazil,-22.91831,-43.24093,apartamento completo,4,10,10,0,1
3315162,dentro de una hora,1,Bangkok,Thailand,13.74022,100.51367,casa completa,4,10,10,0,1
22037293,dentro de una hora,1,Hong Kong,China,22.30758,114.16778,pieza en hotel,2,10,9,0,1
6542295,dentro de una hora,1,New York,United States,40.72803,-74.00226,pieza privada en departamento,2,10,10,0,1
142554207,dentro de una hora,0,Paris,France,48.88372,2.32478,apartamento completo,2,10,10,0,0
201677068,dentro de una hora,0,Bangkok,Thailand,13.73444,100.55778,apartamento completo,2,10,10,0,1
12246335,dentro de una hora,0,Sydney,Australia,-33.87453,151.18241,condominio completo,4,10,10,0,1
14076376,dentro de una hora,0,Rome,Italy,41.91232,12.45512,apartamento completo,5,10,10,0,1
1447684,dentro de una hora,1,New York,United States,40.72951,-73.95525,pieza privada en departamento,1,10,10,0,1
2119276,dentro de algunas horas,0,New York,United States,40.73635,-73.99917,apartamento completo,4,10,10,1,1
9872892,dentro de algunas horas,0,Cape Town,South Africa,-33.88912,18.51104,apartamento completo,4,9,10,0,0
341697220,dentro de una hora,0,Rio de Janeiro,Brazil,-22.98557,-43.1957,condominio completo,6,8,10,0,1
14593820,dentro de una hora,1,Cape Town,South Africa,-33.9099,18.39144,apartamento completo,3,10,10,0,0
273547720,dentro de una hora,1,New York,United States,40.70013,-73.92317,apartamento completo,2,10,10,1,1
2001590,dentro de una hora,0,Mexico City,Mexico,19.42653,-99.15991,apartamento completo,2,10,10,1,0
7612270,dentro de una hora,0,Paris,France,48.87178,2.30671,apartamento completo,4,9,10,0,0
91633235,dentro de una hora,1,Cape Town,South Africa,-34.09807,18.36371,apartamento completo,4,10,10,0,0
8973851,dentro de una hora,0,Rome,Italy,41.89087,12.49318,apartamento completo,6,10,10,0,1
176661321,dentro de una hora,1,Sydney,Australia,-33.88879,151.2764,pieza privada en departamento,2,10,10,0,0
23870697,dentro de una hora,0,Paris,France,48.86731,2.33175,apartamento completo,6,10,10,0,0
49699297,dentro de un día,0,Mexico City,Mexico,19.36625,-99.1564,estudio completo,2,10,10,0,0
58829347,dentro de un día,0,Istanbul,Turkey,41.04714,29.00093,departamento con servicios completo,2,10,10,1,0
259950127,dentro de algunas horas,0,Istanbul,Turkey,40.99787,29.02787,pieza privada en departamento,1,10,10,0,0
368565,dentro de una hora,0,Rome,Italy,41.89955,12.47372,apartamento completo,2,10,10,0,1
2119276,dentro de algunas horas,0,New York,United States,40.76615,-73.9879,apartamento completo,4,10,10,1,1
2124568,dentro de una hora,1,Rome,Italy,41.89553,12.49201,apartamento completo,4,10,10,0,1
8632056,dentro de algunas horas,0,Istanbul,Turkey,41.03249,28.97627,apartamento completo,3,9,10,0,1
34914778,dentro de una hora,0,Rome,Italy,41.8923,12.49178,apartamento completo,2,9,10,0,1
216793414,dentro de un día,0,New York,United States,40.7227,-73.99367,apartamento completo,2,10,10,1,1
119743264,dentro de algunos días o más,0,Hong Kong,China,22.28366,114.15257,pieza privada en departamento,2,7,9,0,1
18741749,dentro de una hora,0,Cape Town,South Africa,-33.93202,18.4443,suite de invitado completa,2,10,10,0,0
166975297,dentro de una hora,0,Rome,Italy,41.89004,12.47192,apartamento completo,4,9,10,0,1
57218252,dentro de una hora,1,Cape Town,South Africa,-33.9604,18.37776,apartamento completo,8,10,10,1,1
143951218,dentro de una hora,1,Rio de Janeiro,Brazil,-22.9708,-43.18535,apartamento completo,2,9,10,0,1
94201481,dentro de una hora,1,Cape Town,South Africa,-34.2141,18.46141,pieza privada en casa,2,10,10,0,0
4376844,dentro de un día,0,Sydney,Australia,-33.9078,151.21084,pieza privada en departamento,2,9,9,0,1
229484777,dentro de una hora,0,Sydney,Australia,-33.78576,151.08672,casa completa,4,10,10,0,1
589201,dentro de una hora,0,Rome,Italy,41.89105,12.50806,apartamento completo,4,10,9,1,1
24797454,dentro de algunos días o más,0,Paris,France,48.85663,2.39719,apartamento completo,2,10,8,0,0
135901463,dentro de una hora,0,Mexico City,Mexico,19.38957,-99.17504,apartamento completo,6,9,10,0,0
327093011,dentro de algunas horas,0,Cape Town,South Africa,-34.07042,18.87517,suite de invitado completa,4,10,10,0,1
3640313,dentro de un día,0,Istanbul,Turkey,41.16999,29.63006,estudio completo,4,10,8,0,0
37238144,dentro de algunas horas,1,Rio de Janeiro,Brazil,-22.97699,-43.18984,apartamento completo,4,10,10,1,1
92960403,dentro de un día,1,Cape Town,South Africa,-33.93999,18.42521,apartamento completo,4,10,10,0,0
266326263,dentro de una hora,0,Rio de Janeiro,Brazil,-23.01355,-43.30413,apartamento completo,4,10,10,0,1
19911427,dentro de un día,0,Istanbul,Turkey,40.87601,29.09827,casa completa,3,10,10,0,1
72287243,dentro de algunas horas,0,Sydney,Australia,-34.00332,150.86347,pieza privada en casa,1,8,8,0,1
210787715,dentro de un día,0,Paris,France,48.88713,2.30136,apartamento completo,6,10,10,0,0
148688650,dentro de una hora,0,Mexico City,Mexico,19.43784,-99.15332,apartamento completo,2,10,10,0,0
172110226,dentro de una hora,0,Cape Town,South Africa,-33.79215,18.45661,apartamento completo,2,10,10,1,0
81349978,dentro de una hora,0,Mexico City,Mexico,19.36656,-99.17724,estudio completo,4,10,10,0,0
9034792,dentro de un día,0,Paris,France,48.84442,2.31807,apartamento completo,4,10,10,1,0
260495469,dentro de algunas horas,0,Mexico City,Mexico,19.29815,-99.15538,pieza privada en departamento,2,10,10,0,0
1125885,dentro de un día,0,Rio de Janeiro,Brazil,-22.98393,-43.19796,pieza privada en departamento,2,9,10,0,1
169175593,dentro de algunos días o más,0,Rio de Janeiro,Brazil,-22.96318,-43.1748,pieza privada en departamento,3,8,10,0,0
82600141,dentro de un día,1,Sydney,Australia,-33.88483,151.21139,pieza en hotel,2,10,10,0,0
50816977,dentro de una hora,0,Mexico City,Mexico,19.3347,-99.17651,suite de invitado completa,1,10,10,0,0
237963543,dentro de una hora,0,Sydney,Australia,-33.88662,151.12588,apartamento completo,4,8,9,0,0
258814514,dentro de una hora,1,Istanbul,Turkey,41.02507,28.9743,apartamento completo,6,10,10,0,1
91436483,dentro de una hora,1,New York,United States,40.72923,-73.98978,casa completa,8,9,10,0,1
58590154,dentro de algunas horas,0,Rome,Italy,41.89508,12.56052,pieza privada en departamento,2,10,10,0,0
2667370,dentro de un día,0,Paris,France,48.85417,2.27434,apartamento completo,4,7,9,0,0
51485947,dentro de una hora,1,Cape Town,South Africa,-33.92177,18.38035,apartamento completo,6,10,9,1,1
53776199,dentro de una hora,0,Sydney,Australia,-33.94374,151.20751,pieza privada en departamento,2,10,9,1,0
10518121,dentro de un día,1,Paris,France,48.85366,2.39836,apartamento completo,2,10,10,0,0
200520421,dentro de una hora,1,Paris,France,48.85013,2.3591,pieza privada en departamento,2,10,10,0,0
96755,dentro de algunas horas,0,New York,United States,40.71476,-73.99294,apartamento completo,2,10,10,0,1
25532983,dentro de una hora,1,Cape Town,South Africa,-33.8019,18.46331,casa completa,3,10,10,1,1
202687159,dentro de una hora,0,Bangkok,Thailand,13.69076,100.59974,condominio completo,2,10,10,1,1
28464598,dentro de algunas horas,0,Mexico City,Mexico,19.41187,-99.16488,apartamento completo,2,9,9,0,0
1401231,dentro de una hora,1,Rome,Italy,41.88837,12.47414,apartamento completo,4,10,10,1,1
73323034,dentro de algunas horas,1,Rio de Janeiro,Brazil,-23.0106,-43.32954,condominio completo,6,10,10,1,1
80975073,dentro de algunas horas,0,Paris,France,48.84279,2.35326,apartamento completo,2,10,10,0,0
422216,dentro de una hora,0,Sydney,Australia,-33.82569,151.22804,apartamento completo,2,10,10,0,0
